PR number,open,close,days_to_close
48817,2022-08-09T10:42:01.000Z,2022-11-03T00:33:02.000Z,85.53542824074074
48816,2022-08-09T10:06:31.000Z,2022-08-18T10:50:07.000Z,9.030277777777778
48815,2022-08-09T09:38:30.000Z,2022-08-10T11:08:18.000Z,1.062361111111111
48814,2022-08-09T09:29:46.000Z,2022-08-09T12:20:28.000Z,0.11854166666666667
48811,2022-08-09T09:18:46.000Z,2022-08-09T14:07:51.000Z,0.20075231481481481
48810,2022-08-09T08:17:15.000Z,null,null
48809,2022-08-09T07:53:58.000Z,2022-08-11T08:27:01.000Z,2.022951388888889
48807,2022-08-09T07:49:12.000Z,2022-08-10T10:01:18.000Z,1.091736111111111
48805,2022-08-09T07:24:46.000Z,2022-08-10T10:00:04.000Z,1.1078472222222222
48802,2022-08-09T04:37:22.000Z,2022-08-17T20:18:22.000Z,8.653472222222222
48800,2022-08-09T03:53:03.000Z,2022-08-18T14:05:50.000Z,9.425543981481482
48798,2022-08-08T22:46:41.000Z,2022-08-18T15:23:18.000Z,9.692094907407407
48797,2022-08-08T21:53:47.000Z,2022-08-09T10:27:08.000Z,0.5231597222222222
48796,2022-08-08T21:34:13.000Z,2022-10-10T01:46:39.000Z,62.175300925925924
48795,2022-08-08T20:44:40.000Z,2022-08-09T10:27:22.000Z,0.5713194444444445
48794,2022-08-08T16:54:21.000Z,2022-08-08T18:00:49.000Z,0.046157407407407404
48793,2022-08-08T16:21:04.000Z,2022-08-09T10:27:29.000Z,0.7544560185185185
48792,2022-08-08T15:53:10.000Z,2022-08-10T04:37:33.000Z,1.5308217592592592
48791,2022-08-08T15:37:32.000Z,2022-08-09T10:27:44.000Z,0.7848611111111111
48790,2022-08-08T15:19:30.000Z,2022-08-18T10:49:04.000Z,9.812199074074075
48787,2022-08-08T14:11:13.000Z,2022-08-09T15:16:17.000Z,1.0451851851851852
48786,2022-08-08T13:25:20.000Z,2022-08-12T09:31:26.000Z,3.8375694444444446
48784,2022-08-08T12:49:24.000Z,2022-08-09T09:58:58.000Z,0.8816435185185185
48783,2022-08-08T12:49:01.000Z,2022-08-08T12:49:07.000Z,0.00006944444444444444
48782,2022-08-08T12:17:54.000Z,2022-08-09T12:28:12.000Z,1.0071527777777778
48781,2022-08-08T10:40:44.000Z,2022-08-08T13:18:23.000Z,0.10947916666666667
48776,2022-08-08T09:03:20.000Z,2022-08-08T15:17:01.000Z,0.25950231481481484
48774,2022-08-08T08:44:04.000Z,2022-08-08T12:17:53.000Z,0.1484837962962963
48773,2022-08-08T08:41:16.000Z,2022-08-18T10:48:51.000Z,10.088599537037037
48772,2022-08-08T08:23:10.000Z,2022-08-08T12:17:45.000Z,0.1629050925925926
48771,2022-08-08T08:18:33.000Z,2022-08-12T07:50:30.000Z,3.9805208333333333
48770,2022-08-08T08:00:13.000Z,2022-08-22T10:23:53.000Z,14.099768518518518
48769,2022-08-08T07:17:25.000Z,2022-08-09T10:28:01.000Z,1.1323611111111112
48768,2022-08-08T05:43:47.000Z,2022-08-09T17:30:16.000Z,1.4906134259259258
48767,2022-08-08T05:33:17.000Z,2022-08-12T15:39:03.000Z,4.420671296296296
48766,2022-08-07T22:43:45.000Z,2022-08-09T10:29:13.000Z,1.4899074074074075
48765,2022-08-07T20:24:44.000Z,2022-09-23T15:48:14.000Z,46.80798611111111
48764,2022-08-07T20:00:08.000Z,2022-08-19T20:41:26.000Z,12.028680555555555
48763,2022-08-07T15:48:23.000Z,2023-03-24T11:55:50.000Z,228.7968402777778
48762,2022-08-07T10:02:48.000Z,2022-08-11T12:41:10.000Z,4.109976851851852
48759,2022-08-06T15:38:41.000Z,2022-08-08T12:03:55.000Z,1.8508564814814814
48758,2022-08-06T13:55:32.000Z,2023-01-18T00:31:01.000Z,164.3996412037037
48756,2022-08-06T09:53:05.000Z,2022-12-22T12:43:49.000Z,138.07689814814816
48755,2022-08-06T09:31:57.000Z,2022-08-10T11:08:28.000Z,4.067025462962963
48754,2022-08-06T07:05:38.000Z,2022-08-15T08:20:29.000Z,9.051979166666667
48753,2022-08-06T03:43:54.000Z,2022-10-27T13:22:41.000Z,82.40193287037037
48752,2022-08-06T00:17:16.000Z,2022-08-09T10:29:19.000Z,3.425034722222222
48751,2022-08-05T23:44:07.000Z,2022-09-05T14:35:18.000Z,30.618877314814814
48750,2022-08-05T23:13:47.000Z,2022-08-11T22:14:43.000Z,5.958981481481482
48749,2022-08-05T22:21:55.000Z,2022-09-08T07:12:54.000Z,33.368738425925926
48748,2022-08-05T22:17:17.000Z,2022-08-07T13:27:57.000Z,1.6324074074074073
48747,2022-08-05T20:39:12.000Z,2022-08-12T11:23:01.000Z,6.613761574074074
48745,2022-08-05T16:41:05.000Z,2022-08-08T08:52:34.000Z,2.6746412037037035
48744,2022-08-05T16:27:41.000Z,2022-08-07T13:28:43.000Z,1.8757175925925926
48743,2022-08-05T15:58:44.000Z,2022-08-09T10:29:28.000Z,3.7713425925925925
48741,2022-08-05T15:03:53.000Z,2022-08-08T08:52:24.000Z,2.742025462962963
48740,2022-08-05T14:57:47.000Z,2022-08-08T18:00:39.000Z,3.126990740740741
48737,2022-08-05T12:20:56.000Z,2022-08-05T16:08:11.000Z,0.1578125
48735,2022-08-05T11:21:09.000Z,2022-08-10T09:59:56.000Z,4.943599537037037
48734,2022-08-05T10:12:30.000Z,2022-08-17T10:10:52.000Z,11.99886574074074
48733,2022-08-05T10:12:14.000Z,2022-08-05T13:05:56.000Z,0.120625
48732,2022-08-05T09:33:51.000Z,2022-08-18T12:29:15.000Z,13.121805555555556
48730,2022-08-05T09:10:02.000Z,2022-08-05T11:03:54.000Z,0.07907407407407407
48729,2022-08-05T09:09:46.000Z,2022-08-05T13:15:35.000Z,0.17070601851851852
48728,2022-08-05T07:57:41.000Z,2022-08-30T14:19:05.000Z,25.26486111111111
48727,2022-08-05T07:55:47.000Z,2022-08-05T11:03:32.000Z,0.13038194444444445
48723,2022-08-05T05:27:26.000Z,2022-08-17T15:49:12.000Z,12.431782407407407
48721,2022-08-05T05:07:50.000Z,2022-08-05T13:14:40.000Z,0.3380787037037037
48720,2022-08-05T00:40:44.000Z,2022-08-18T21:38:57.000Z,13.873761574074074
48719,2022-08-04T23:12:35.000Z,2022-08-05T13:04:37.000Z,0.5778009259259259
48717,2022-08-04T23:03:00.000Z,2022-08-05T12:03:16.000Z,0.5418518518518518
48716,2022-08-04T22:53:44.000Z,2022-08-05T13:04:43.000Z,0.5909606481481482
48714,2022-08-04T21:07:03.000Z,2022-08-09T20:52:05.000Z,4.989606481481482
48713,2022-08-04T20:46:33.000Z,2022-08-08T05:58:52.000Z,3.3835532407407407
48712,2022-08-04T20:19:12.000Z,2022-08-04T21:45:51.000Z,0.06017361111111111
48711,2022-08-04T16:54:52.000Z,2022-08-09T10:29:42.000Z,4.7325231481481485
48710,2022-08-04T16:54:38.000Z,2022-08-10T12:32:37.000Z,5.818043981481481
48709,2022-08-04T16:41:50.000Z,2022-11-15T13:46:02.000Z,102.83625
48708,2022-08-04T16:25:06.000Z,2022-08-08T08:41:35.000Z,3.678113425925926
48707,2022-08-04T16:16:16.000Z,2022-08-08T05:58:18.000Z,3.5708564814814814
48706,2022-08-04T16:15:55.000Z,2022-08-08T05:57:45.000Z,3.5707175925925925
48705,2022-08-04T14:57:26.000Z,2022-08-11T10:17:03.000Z,6.805289351851852
48704,2022-08-04T14:51:14.000Z,2022-08-05T13:17:10.000Z,0.934675925925926
48703,2022-08-04T14:49:29.000Z,2022-08-04T15:00:10.000Z,0.007418981481481481
48702,2022-08-04T13:45:58.000Z,2022-08-09T10:30:10.000Z,4.864027777777777
48701,2022-08-04T13:43:44.000Z,2022-08-05T13:16:48.000Z,0.9812962962962963
48698,2022-08-04T13:20:04.000Z,2022-08-04T16:36:36.000Z,0.13648148148148148
48695,2022-08-04T13:19:00.000Z,2022-08-05T05:28:58.000Z,0.673587962962963
48694,2022-08-04T13:16:03.000Z,2022-08-16T13:50:04.000Z,12.023622685185185
48693,2022-08-04T13:07:16.000Z,2022-08-08T08:41:55.000Z,3.815729166666667
48692,2022-08-04T12:59:14.000Z,2022-08-08T08:42:33.000Z,3.8217476851851853
48691,2022-08-04T12:53:32.000Z,2022-08-08T08:52:10.000Z,3.832384259259259
48690,2022-08-04T12:51:35.000Z,2022-08-05T07:57:05.000Z,0.7954861111111111
48689,2022-08-04T12:02:00.000Z,2022-08-05T10:56:47.000Z,0.9547106481481481
48687,2022-08-04T11:02:10.000Z,2022-08-10T09:59:49.000Z,5.956701388888889
48686,2022-08-04T11:01:44.000Z,2022-08-25T13:29:49.000Z,21.102835648148147
48685,2022-08-04T10:59:47.000Z,2022-08-16T10:07:55.000Z,11.96398148148148
48684,2022-08-04T10:56:04.000Z,2022-08-23T14:21:01.000Z,19.14232638888889
48683,2022-08-04T10:31:04.000Z,2022-08-09T22:02:51.000Z,5.4804050925925925
48681,2022-08-04T09:35:58.000Z,2022-08-05T10:43:11.000Z,1.0466782407407407
48680,2022-08-04T09:20:42.000Z,2022-08-05T10:58:23.000Z,1.0678356481481481
48679,2022-08-04T09:15:15.000Z,2022-08-08T12:17:07.000Z,4.126296296296296
48678,2022-08-04T08:49:54.000Z,2022-08-04T11:06:13.000Z,0.09466435185185185
48677,2022-08-04T07:59:15.000Z,2022-08-05T13:05:08.000Z,1.2124189814814814
48676,2022-08-04T07:54:40.000Z,2022-09-26T11:05:47.000Z,53.132719907407406
48675,2022-08-04T07:42:16.000Z,2022-08-08T12:16:26.000Z,4.190393518518518
48674,2022-08-04T07:00:50.000Z,2022-08-05T13:05:17.000Z,1.2530902777777777
48673,2022-08-04T04:48:53.000Z,2022-09-21T08:40:54.000Z,48.161122685185184
48672,2022-08-04T04:38:46.000Z,2022-08-04T04:41:47.000Z,0.0020949074074074073
48670,2022-08-04T03:09:33.000Z,2022-08-12T09:31:11.000Z,8.265023148148147
48669,2022-08-04T02:22:12.000Z,2022-08-05T00:29:39.000Z,0.9218402777777778
48668,2022-08-04T00:57:54.000Z,2022-12-19T00:30:38.000Z,136.93939814814814
48667,2022-08-03T23:45:19.000Z,2022-08-17T16:02:27.000Z,13.678564814814814
48664,2022-08-03T21:48:22.000Z,2022-08-04T09:32:11.000Z,0.48876157407407406
48663,2022-08-03T21:38:17.000Z,2022-08-12T13:13:49.000Z,8.649675925925926
48662,2022-08-03T20:22:52.000Z,2022-08-04T13:38:55.000Z,0.7194791666666667
48661,2022-08-03T19:52:45.000Z,2022-08-09T10:30:20.000Z,5.60943287037037
48660,2022-08-03T18:44:29.000Z,2022-08-09T12:16:08.000Z,5.7303125
48659,2022-08-03T18:00:42.000Z,2022-08-04T11:47:52.000Z,0.741087962962963
48658,2022-08-03T17:56:31.000Z,2022-08-09T12:17:48.000Z,5.764780092592592
48657,2022-08-03T17:55:31.000Z,2022-08-09T18:35:33.000Z,6.027800925925926
48656,2022-08-03T17:55:20.000Z,2022-08-04T11:47:46.000Z,0.7447453703703704
48655,2022-08-03T17:55:13.000Z,2022-08-04T11:47:23.000Z,0.7445601851851852
48654,2022-08-03T17:55:06.000Z,2022-08-05T19:40:49.000Z,2.0734143518518517
48653,2022-08-03T17:54:58.000Z,2022-08-04T11:47:15.000Z,0.7446412037037037
48652,2022-08-03T17:54:50.000Z,2022-08-04T11:47:03.000Z,0.7445949074074074
48651,2022-08-03T17:51:47.000Z,2022-08-04T11:46:51.000Z,0.7465740740740741
48650,2022-08-03T17:51:40.000Z,2022-08-04T11:46:31.000Z,0.7464236111111111
48649,2022-08-03T17:51:33.000Z,2022-08-09T10:30:59.000Z,5.694050925925926
48648,2022-08-03T17:51:26.000Z,2022-08-04T11:46:24.000Z,0.7465046296296296
48647,2022-08-03T17:49:58.000Z,2022-08-10T18:20:37.000Z,7.021284722222222
48646,2022-08-03T17:29:42.000Z,2022-08-04T11:46:08.000Z,0.7614120370370371
48645,2022-08-03T16:41:57.000Z,2022-08-10T14:08:23.000Z,6.893356481481481
48644,2022-08-03T16:19:46.000Z,2022-08-03T20:57:55.000Z,0.19315972222222222
48643,2022-08-03T16:17:37.000Z,2022-08-04T11:45:29.000Z,0.8110185185185185
48641,2022-08-03T15:57:31.000Z,2022-08-12T12:28:32.000Z,8.854872685185185
48640,2022-08-03T15:39:52.000Z,2022-08-12T07:51:39.000Z,8.674849537037037
48639,2022-08-03T15:32:35.000Z,2022-09-11T19:31:06.000Z,39.16563657407407
48638,2022-08-03T15:10:25.000Z,2022-08-11T12:22:58.000Z,7.883715277777778
48637,2022-08-03T15:07:52.000Z,2022-08-05T05:27:35.000Z,1.597025462962963
48636,2022-08-03T15:00:04.000Z,2022-08-18T10:47:10.000Z,14.824375
48635,2022-08-03T14:59:46.000Z,2022-08-04T11:45:23.000Z,0.865011574074074
48634,2022-08-03T14:53:37.000Z,2022-08-04T11:45:17.000Z,0.8692129629629629
48633,2022-08-03T14:44:03.000Z,2022-08-22T09:44:20.000Z,18.791863425925925
48632,2022-08-03T14:39:37.000Z,2022-12-29T09:36:02.000Z,147.74751157407408
48631,2022-08-03T14:37:45.000Z,2022-08-04T13:05:42.000Z,0.9360763888888889
48629,2022-08-03T14:12:13.000Z,2022-08-08T13:03:56.000Z,4.952581018518519
48628,2022-08-03T13:57:19.000Z,2022-08-03T21:51:06.000Z,0.3290162037037037
48627,2022-08-03T13:44:10.000Z,2022-08-03T15:45:45.000Z,0.08443287037037037
48624,2022-08-03T13:39:46.000Z,2022-08-04T13:30:18.000Z,0.9934259259259259
48622,2022-08-03T13:16:08.000Z,2022-08-04T11:25:35.000Z,0.9232291666666667
48621,2022-08-03T12:52:33.000Z,2022-08-08T12:16:16.000Z,4.974803240740741
48619,2022-08-03T12:15:03.000Z,2022-08-05T11:01:46.000Z,1.9491087962962963
48618,2022-08-03T10:54:31.000Z,2022-08-04T11:44:49.000Z,1.0349305555555555
48617,2022-08-03T10:07:01.000Z,null,null
48615,2022-08-03T09:53:32.000Z,2023-03-05T00:31:36.000Z,213.56810185185185
48614,2022-08-03T09:42:10.000Z,2022-08-03T11:15:53.000Z,0.06508101851851852
48613,2022-08-03T09:13:36.000Z,2022-08-23T08:16:37.000Z,19.96042824074074
48612,2022-08-03T09:04:13.000Z,2022-08-03T12:56:28.000Z,0.16128472222222223
48610,2022-08-03T08:57:32.000Z,2022-08-03T16:46:01.000Z,0.32533564814814814
48607,2022-08-03T08:38:23.000Z,2022-08-03T10:37:59.000Z,0.08305555555555555
48605,2022-08-03T08:10:48.000Z,2022-10-27T00:34:52.000Z,84.68337962962963
48604,2022-08-03T08:10:40.000Z,2022-08-04T21:46:20.000Z,1.5664351851851852
48602,2022-08-03T07:56:40.000Z,2022-08-03T23:30:17.000Z,0.6483449074074074
48601,2022-08-03T07:50:16.000Z,2022-08-15T08:18:47.000Z,12.01980324074074
48600,2022-08-03T07:46:09.000Z,2022-08-03T16:45:14.000Z,0.3743634259259259
48599,2022-08-03T07:38:20.000Z,2022-08-03T16:45:23.000Z,0.3798958333333333
48598,2022-08-03T07:20:57.000Z,2022-08-22T14:02:40.000Z,19.278969907407408
48596,2022-08-03T07:12:37.000Z,2022-08-03T07:48:22.000Z,0.024826388888888887
48595,2022-08-03T06:32:29.000Z,2022-08-03T16:47:04.000Z,0.42679398148148145
48594,2022-08-03T05:29:10.000Z,2022-08-03T09:20:10.000Z,0.16041666666666668
48593,2022-08-03T05:28:22.000Z,2022-08-26T09:55:56.000Z,23.185810185185186
48592,2022-08-03T04:54:46.000Z,2022-08-04T22:20:39.000Z,1.7263078703703705
48589,2022-08-03T01:30:41.000Z,2023-01-21T00:31:14.000Z,170.9170486111111
48588,2022-08-02T22:30:27.000Z,2022-10-17T00:43:07.000Z,75.09212962962962
48587,2022-08-02T19:29:39.000Z,2022-09-09T14:11:30.000Z,37.7790625
48586,2022-08-02T19:27:32.000Z,2022-08-04T11:44:07.000Z,1.6781828703703703
48583,2022-08-02T19:15:29.000Z,2022-08-05T16:51:45.000Z,2.900185185185185
48582,2022-08-02T19:12:20.000Z,2022-08-03T10:39:02.000Z,0.6435416666666667
48581,2022-08-02T18:51:10.000Z,2022-08-03T04:06:54.000Z,0.38592592592592595
48580,2022-08-02T18:47:34.000Z,2022-08-12T12:11:42.000Z,9.725092592592592
48579,2022-08-02T18:44:29.000Z,2022-12-19T00:30:40.000Z,138.19873842592594
48577,2022-08-02T16:57:38.000Z,2022-08-02T17:03:23.000Z,0.003993055555555555
48576,2022-08-02T16:40:43.000Z,2022-08-02T17:05:40.000Z,0.017326388888888888
48575,2022-08-02T16:21:53.000Z,2022-08-02T17:03:58.000Z,0.02922453703703704
48574,2022-08-02T16:15:21.000Z,2022-08-05T10:55:51.000Z,2.778125
48573,2022-08-02T16:11:50.000Z,2022-08-03T23:05:58.000Z,1.2875925925925926
48572,2022-08-02T15:52:46.000Z,2022-08-03T04:05:23.000Z,0.5087615740740741
48571,2022-08-02T15:33:14.000Z,2022-08-02T19:43:27.000Z,0.17376157407407408
48570,2022-08-02T15:27:39.000Z,2022-08-08T08:51:52.000Z,5.725150462962963
48569,2022-08-02T14:51:33.000Z,2022-08-18T10:46:28.000Z,15.829803240740741
48568,2022-08-02T14:43:00.000Z,2022-08-02T15:10:35.000Z,0.01915509259259259
48566,2022-08-02T13:41:20.000Z,2022-08-03T09:22:20.000Z,0.8201388888888889
48565,2022-08-02T13:19:53.000Z,2022-08-08T09:27:17.000Z,5.838472222222222
48564,2022-08-02T12:53:09.000Z,2022-08-02T20:51:44.000Z,0.332349537037037
48563,2022-08-02T12:47:04.000Z,2022-08-04T11:23:56.000Z,1.9422685185185184
48562,2022-08-02T12:32:21.000Z,2022-08-02T12:35:58.000Z,0.002511574074074074
48561,2022-08-02T11:49:01.000Z,2022-08-03T04:04:54.000Z,0.6776967592592592
48560,2022-08-02T11:13:52.000Z,2022-08-18T11:04:08.000Z,15.99324074074074
48559,2022-08-02T10:55:27.000Z,2022-10-16T00:40:48.000Z,74.57315972222223
48558,2022-08-02T10:55:20.000Z,2022-10-16T00:40:49.000Z,74.57325231481481
48557,2022-08-02T10:54:31.000Z,2022-11-02T14:54:57.000Z,92.12530092592593
48556,2022-08-02T10:34:34.000Z,2022-08-03T15:47:28.000Z,1.2172916666666667
48555,2022-08-02T10:28:48.000Z,2022-08-03T09:20:51.000Z,0.9528125
48554,2022-08-02T10:14:16.000Z,2022-08-03T04:04:25.000Z,0.7431597222222223
48553,2022-08-02T10:11:28.000Z,2022-10-16T00:40:52.000Z,74.60375
48552,2022-08-02T10:01:46.000Z,2022-08-03T09:19:08.000Z,0.9703935185185185
48551,2022-08-02T09:44:17.000Z,2022-08-10T14:10:49.000Z,8.185092592592593
48550,2022-08-02T09:06:35.000Z,2022-08-03T04:03:51.000Z,0.7897685185185185
48549,2022-08-02T08:58:13.000Z,2022-08-10T14:11:12.000Z,8.217349537037038
48548,2022-08-02T08:52:53.000Z,2022-10-25T00:42:44.000Z,83.65961805555555
48546,2022-08-02T07:15:57.000Z,2022-09-07T13:34:48.000Z,36.26309027777778
48545,2022-08-02T06:48:23.000Z,2023-02-11T00:29:57.000Z,192.6955324074074
48544,2022-08-01T21:59:59.000Z,2022-10-16T00:40:53.000Z,75.11173611111111
48543,2022-08-01T21:54:44.000Z,2022-08-02T17:57:17.000Z,0.8351041666666666
48542,2022-08-01T21:07:24.000Z,2022-08-05T15:54:11.000Z,3.782488425925926
48540,2022-08-01T18:34:10.000Z,2022-10-14T13:06:19.000Z,73.77232638888889
48539,2022-08-01T18:25:04.000Z,2022-09-09T20:30:36.000Z,39.087175925925926
48536,2022-08-01T17:38:26.000Z,2023-01-01T00:30:25.000Z,152.24443287037036
48535,2022-08-01T17:34:38.000Z,2022-08-02T07:12:22.000Z,0.5678703703703704
48533,2022-08-01T16:25:20.000Z,2022-08-04T11:43:46.000Z,2.8044675925925926
48530,2022-08-01T15:11:22.000Z,null,null
48529,2022-08-01T15:08:28.000Z,2022-10-10T08:36:24.000Z,69.72773148148148
48528,2022-08-01T14:49:41.000Z,2022-08-22T16:30:00.000Z,21.069664351851852
48527,2022-08-01T13:41:46.000Z,2022-08-12T13:19:18.000Z,10.984398148148149
48526,2022-08-01T13:38:44.000Z,2022-08-29T15:17:29.000Z,28.06857638888889
48525,2022-08-01T12:37:02.000Z,2022-08-08T08:51:41.000Z,6.843506944444444
48522,2022-08-01T10:41:38.000Z,2022-08-03T04:03:29.000Z,1.7235069444444444
48521,2022-08-01T10:39:59.000Z,2022-08-29T15:17:10.000Z,28.192488425925927
48519,2022-08-01T09:58:20.000Z,2022-08-05T10:42:33.000Z,4.030706018518519
48517,2022-08-01T09:03:03.000Z,2022-08-01T10:40:30.000Z,0.06767361111111111
48515,2022-08-01T08:24:30.000Z,2022-08-01T16:04:59.000Z,0.3197800925925926
48513,2022-08-01T07:35:14.000Z,2022-08-02T11:09:22.000Z,1.1487037037037038
48510,2022-08-01T05:59:11.000Z,2022-08-10T14:11:47.000Z,9.342083333333333
48509,2022-07-31T23:14:14.000Z,2022-11-14T22:25:30.000Z,105.92449074074074
48506,2022-07-31T13:35:37.000Z,2022-11-18T02:27:15.000Z,109.49418981481482
48503,2022-07-31T08:27:02.000Z,2022-08-01T16:05:12.000Z,1.3181712962962964
48500,2022-07-31T01:19:46.000Z,2022-08-18T10:44:18.000Z,18.39203703703704
48499,2022-07-30T14:13:38.000Z,2022-08-11T13:01:12.000Z,11.949699074074074
48498,2022-07-30T12:54:24.000Z,2022-09-08T08:13:34.000Z,39.804976851851855
48497,2022-07-30T12:38:26.000Z,2022-09-02T10:54:49.000Z,33.92804398148148
48496,2022-07-30T12:33:40.000Z,2022-08-29T14:30:14.000Z,30.080949074074073
48495,2022-07-30T11:38:34.000Z,2022-12-08T00:30:45.000Z,130.49457175925926
48494,2022-07-30T10:40:13.000Z,2022-08-01T16:03:43.000Z,2.2246527777777776
48491,2022-07-30T03:11:44.000Z,2022-08-03T10:02:48.000Z,4.285462962962963
48490,2022-07-30T00:35:28.000Z,2022-10-14T00:43:17.000Z,76.00542824074074
48489,2022-07-29T18:54:38.000Z,2022-07-29T19:44:32.000Z,0.034652777777777775
48488,2022-07-29T18:25:29.000Z,2022-09-08T22:03:33.000Z,41.151435185185186
48487,2022-07-29T17:58:30.000Z,2022-08-10T09:59:38.000Z,11.667453703703703
48486,2022-07-29T17:49:11.000Z,2022-07-30T01:05:38.000Z,0.30309027777777775
48485,2022-07-29T17:38:03.000Z,2022-08-24T17:59:24.000Z,26.01482638888889
48484,2022-07-29T16:44:03.000Z,2022-08-23T03:11:54.000Z,24.436006944444443
48483,2022-07-29T16:42:57.000Z,2022-08-01T08:47:23.000Z,2.66974537037037
48482,2022-07-29T16:18:47.000Z,2022-11-14T11:38:04.000Z,107.7633912037037
48481,2022-07-29T15:56:40.000Z,2022-08-02T11:11:52.000Z,3.8022222222222224
48479,2022-07-29T15:39:38.000Z,2022-08-01T19:50:00.000Z,3.173865740740741
48477,2022-07-29T15:30:58.000Z,2022-07-29T16:36:08.000Z,0.04525462962962963
48476,2022-07-29T14:49:18.000Z,2022-08-03T09:19:18.000Z,4.770833333333333
48475,2022-07-29T14:40:48.000Z,2022-07-29T15:08:15.000Z,0.0190625
48474,2022-07-29T14:31:25.000Z,2022-08-03T21:43:04.000Z,5.299756944444445
48472,2022-07-29T14:24:30.000Z,2022-08-01T10:36:09.000Z,2.8414236111111113
48467,2022-07-29T14:04:51.000Z,2022-07-29T17:35:49.000Z,0.14650462962962962
48466,2022-07-29T14:00:18.000Z,2022-08-02T12:16:56.000Z,3.9282175925925924
48464,2022-07-29T13:18:14.000Z,2022-08-01T16:03:11.000Z,3.114548611111111
48462,2022-07-29T12:48:35.000Z,2022-08-01T16:03:02.000Z,3.135034722222222
48461,2022-07-29T12:31:36.000Z,2022-08-04T09:22:37.000Z,5.868761574074074
48458,2022-07-29T11:31:03.000Z,2022-07-29T15:44:05.000Z,0.1757175925925926
48457,2022-07-29T11:16:01.000Z,2022-07-29T13:19:14.000Z,0.08556712962962963
48456,2022-07-29T10:54:32.000Z,2022-07-29T12:45:03.000Z,0.07674768518518518
48455,2022-07-29T10:36:48.000Z,2022-07-29T16:43:22.000Z,0.2545601851851852
48454,2022-07-29T10:35:50.000Z,2022-08-01T16:02:41.000Z,3.2269791666666667
48451,2022-07-29T09:23:39.000Z,2022-11-16T00:30:33.000Z,109.588125
48450,2022-07-29T09:22:08.000Z,2022-08-01T08:30:17.000Z,2.9639930555555556
48449,2022-07-29T09:02:51.000Z,2022-08-01T16:00:50.000Z,3.2902662037037036
48448,2022-07-29T07:01:06.000Z,2022-08-02T18:40:04.000Z,4.485393518518518
48445,2022-07-29T06:50:19.000Z,2022-07-29T12:11:11.000Z,0.22282407407407406
48443,2022-07-29T05:14:37.000Z,2022-08-10T16:46:57.000Z,12.480787037037038
48442,2022-07-29T04:00:01.000Z,2022-08-11T03:01:11.000Z,12.959143518518518
48441,2022-07-29T01:34:08.000Z,2022-09-01T08:29:13.000Z,34.28825231481481
48440,2022-07-28T23:27:35.000Z,2022-08-05T14:28:39.000Z,7.625740740740741
48439,2022-07-28T21:54:50.000Z,2022-07-29T09:57:55.000Z,0.5021412037037037
48438,2022-07-28T21:31:19.000Z,2022-08-01T16:01:45.000Z,3.7711342592592594
48436,2022-07-28T19:25:37.000Z,2022-08-03T19:00:23.000Z,5.982476851851852
48435,2022-07-28T19:10:50.000Z,2022-07-29T12:11:01.000Z,0.7084606481481481
48434,2022-07-28T18:44:08.000Z,2022-08-02T15:28:17.000Z,4.8639930555555555
48433,2022-07-28T18:26:45.000Z,2022-07-30T11:11:35.000Z,1.697800925925926
48432,2022-07-28T18:17:11.000Z,2022-07-28T19:48:00.000Z,0.06306712962962963
48431,2022-07-28T17:29:12.000Z,2023-01-01T00:30:26.000Z,156.2508564814815
48430,2022-07-28T16:47:21.000Z,2022-08-09T12:49:29.000Z,11.834814814814814
48429,2022-07-28T15:50:28.000Z,2022-08-02T07:12:32.000Z,4.640324074074074
48428,2022-07-28T15:47:01.000Z,2022-08-09T12:45:55.000Z,11.874236111111111
48427,2022-07-28T15:29:51.000Z,2022-07-30T13:23:35.000Z,1.9123148148148148
48426,2022-07-28T15:19:43.000Z,2022-08-03T18:04:37.000Z,6.114513888888889
48425,2022-07-28T15:07:42.000Z,2022-08-04T23:44:25.000Z,7.358831018518519
48423,2022-07-28T14:55:30.000Z,2022-08-04T12:17:56.000Z,6.890578703703704
48422,2022-07-28T14:39:51.000Z,2022-08-01T16:02:20.000Z,4.057280092592593
48421,2022-07-28T13:57:46.000Z,2022-07-28T18:11:23.000Z,0.17612268518518517
48420,2022-07-28T12:47:43.000Z,2022-08-02T13:15:11.000Z,5.019074074074074
48419,2022-07-28T12:44:24.000Z,2022-08-29T07:41:12.000Z,31.789444444444445
